Timestamp,Power,Power_MW,Next_Power_MW,Average_Power_MW,Energy_MWh
2024-08-29 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 22:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 23:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-08-29 23:45:00+00:00,0.0,0.0,0.0,0.0,0.0
