air_temp,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,period_end,period
3,27,16,3.1,2.1,2024-11-26T23:30:00Z,PT15M
3,30,20,3.1,2,2024-11-26T23:45:00Z,PT15M
3,34,23,3,1.9,2024-11-27,PT15M
3,35,24,2.9,1.8,2024-11-27T00:15:00Z,PT15M
3,33,22,2.7,1.8,2024-11-27T00:30:00Z,PT15M
3,31,20,2.5,1.7,2024-11-27T00:45:00Z,PT15M
3,29,18,2.4,1.7,2024-11-27T01:00:00Z,PT15M
3,26,15,2.2,1.6,2024-11-27T01:15:00Z,PT15M
3,24,13,2.1,1.6,2024-11-27T01:30:00Z,PT15M
3,20,10,1.9,1.5,2024-11-27T01:45:00Z,PT15M
3,17,7,1.8,1.5,2024-11-27T02:00:00Z,PT15M
3,12,4,1.7,1.4,2024-11-27T02:15:00Z,PT15M
3,7,0,1.5,1.4,2024-11-27T02:30:00Z,PT15M
3,1,357,1.4,1.4,2024-11-27T02:45:00Z,PT15M
3,355,353,1.4,1.3,2024-11-27T03:00:00Z,PT15M
3,349,350,1.3,1.3,2024-11-27T03:15:00Z,PT15M
3,345,346,1.3,1.3,2024-11-27T03:30:00Z,PT15M
3,341,343,1.3,1.3,2024-11-27T03:45:00Z,PT15M
3,336,339,1.3,1.2,2024-11-27T04:00:00Z,PT15M
3,332,336,1.3,1.2,2024-11-27T04:15:00Z,PT15M
3,328,332,1.3,1.2,2024-11-27T04:30:00Z,PT15M
3,324,328,1.3,1.2,2024-11-27T04:45:00Z,PT15M
3,320,325,1.4,1.2,2024-11-27T05:00:00Z,PT15M
3,316,321,1.4,1.2,2024-11-27T05:15:00Z,PT15M
3,313,317,1.5,1.2,2024-11-27T05:30:00Z,PT15M
3,309,314,1.5,1.2,2024-11-27T05:45:00Z,PT15M
4,306,310,1.6,1.3,2024-11-27T06:00:00Z,PT15M
4,303,307,1.6,1.3,2024-11-27T06:15:00Z,PT15M
4,299,303,1.6,1.3,2024-11-27T06:30:00Z,PT15M
4,295,299,1.6,1.3,2024-11-27T06:45:00Z,PT15M
4,291,295,1.6,1.3,2024-11-27T07:00:00Z,PT15M
4,288,291,1.6,1.3,2024-11-27T07:15:00Z,PT15M
4,284,288,1.6,1.3,2024-11-27T07:30:00Z,PT15M
4,281,284,1.7,1.3,2024-11-27T07:45:00Z,PT15M
4,277,280,1.7,1.3,2024-11-27T08:00:00Z,PT15M
5,274,277,1.7,1.4,2024-11-27T08:15:00Z,PT15M
5,271,274,1.8,1.4,2024-11-27T08:30:00Z,PT15M
5,268,271,1.8,1.4,2024-11-27T08:45:00Z,PT15M
5,265,268,1.9,1.5,2024-11-27T09:00:00Z,PT15M
5,264,266,2,1.5,2024-11-27T09:15:00Z,PT15M
5,265,267,2.1,1.6,2024-11-27T09:30:00Z,PT15M
5,265,267,2.2,1.6,2024-11-27T09:45:00Z,PT15M
5,266,268,2.3,1.6,2024-11-27T10:00:00Z,PT15M
5,266,268,2.4,1.7,2024-11-27T10:15:00Z,PT15M
5,266,268,2.5,1.7,2024-11-27T10:30:00Z,PT15M
5,267,269,2.6,1.8,2024-11-27T10:45:00Z,PT15M
5,267,269,2.7,1.8,2024-11-27T11:00:00Z,PT15M
5,267,269,2.8,1.9,2024-11-27T11:15:00Z,PT15M
5,268,269,2.9,1.9,2024-11-27T11:30:00Z,PT15M
5,268,270,3,1.9,2024-11-27T11:45:00Z,PT15M
4,268,270,3.1,2,2024-11-27T12:00:00Z,PT15M
4,268,270,3.1,2,2024-11-27T12:15:00Z,PT15M
4,268,270,3,1.9,2024-11-27T12:30:00Z,PT15M
4,268,269,3,1.9,2024-11-27T12:45:00Z,PT15M
5,269,269,2.9,1.8,2024-11-27T13:00:00Z,PT15M
5,269,269,2.8,1.8,2024-11-27T13:15:00Z,PT15M
5,269,268,2.8,1.7,2024-11-27T13:30:00Z,PT15M
5,269,268,2.7,1.7,2024-11-27T13:45:00Z,PT15M
5,269,268,2.7,1.6,2024-11-27T14:00:00Z,PT15M
5,269,267,2.6,1.6,2024-11-27T14:15:00Z,PT15M
5,270,267,2.5,1.5,2024-11-27T14:30:00Z,PT15M
5,270,267,2.5,1.5,2024-11-27T14:45:00Z,PT15M
5,270,266,2.4,1.4,2024-11-27T15:00:00Z,PT15M
5,269,266,2.4,1.4,2024-11-27T15:15:00Z,PT15M
5,268,265,2.4,1.4,2024-11-27T15:30:00Z,PT15M
5,267,264,2.5,1.5,2024-11-27T15:45:00Z,PT15M
5,266,264,2.5,1.5,2024-11-27T16:00:00Z,PT15M
5,265,263,2.5,1.5,2024-11-27T16:15:00Z,PT15M
5,264,263,2.6,1.5,2024-11-27T16:30:00Z,PT15M
5,263,262,2.6,1.6,2024-11-27T16:45:00Z,PT15M
5,262,262,2.6,1.6,2024-11-27T17:00:00Z,PT15M
5,261,261,2.6,1.6,2024-11-27T17:15:00Z,PT15M
5,260,261,2.7,1.7,2024-11-27T17:30:00Z,PT15M
5,259,261,2.7,1.7,2024-11-27T17:45:00Z,PT15M
5,258,260,2.7,1.7,2024-11-27T18:00:00Z,PT15M
5,257,260,2.8,1.7,2024-11-27T18:15:00Z,PT15M
5,256,259,2.8,1.7,2024-11-27T18:30:00Z,PT15M
5,256,258,2.8,1.7,2024-11-27T18:45:00Z,PT15M
5,255,257,2.8,1.7,2024-11-27T19:00:00Z,PT15M
5,254,256,2.8,1.7,2024-11-27T19:15:00Z,PT15M
5,254,255,2.8,1.7,2024-11-27T19:30:00Z,PT15M
4,253,254,2.8,1.7,2024-11-27T19:45:00Z,PT15M
4,252,253,2.8,1.6,2024-11-27T20:00:00Z,PT15M
4,251,252,2.8,1.6,2024-11-27T20:15:00Z,PT15M
4,251,251,2.8,1.6,2024-11-27T20:30:00Z,PT15M
4,250,250,2.8,1.6,2024-11-27T20:45:00Z,PT15M
4,249,249,2.8,1.6,2024-11-27T21:00:00Z,PT15M
4,249,248,2.8,1.6,2024-11-27T21:15:00Z,PT15M
4,248,248,2.8,1.6,2024-11-27T21:30:00Z,PT15M
4,248,248,2.8,1.6,2024-11-27T21:45:00Z,PT15M
4,248,247,2.8,1.6,2024-11-27T22:00:00Z,PT15M
4,247,247,2.9,1.6,2024-11-27T22:15:00Z,PT15M
4,247,247,2.9,1.6,2024-11-27T22:30:00Z,PT15M
4,246,246,2.9,1.6,2024-11-27T22:45:00Z,PT15M
4,246,246,2.9,1.6,2024-11-27T23:00:00Z,PT15M
4,246,246,2.9,1.6,2024-11-27T23:15:00Z,PT15M
4,245,246,3,1.6,2024-11-27T23:30:00Z,PT15M
4,245,245,3,1.7,2024-11-27T23:45:00Z,PT15M
3,244,245,3,1.7,2024-11-28,PT15M
3,243,244,3.1,1.7,2024-11-28T00:15:00Z,PT15M
3,241,241,3.2,1.8,2024-11-28T00:30:00Z,PT15M
3,239,239,3.4,1.8,2024-11-28T00:45:00Z,PT15M
3,237,237,3.6,1.9,2024-11-28T01:00:00Z,PT15M
3,235,235,3.7,2,2024-11-28T01:15:00Z,PT15M
3,234,234,3.9,2,2024-11-28T01:30:00Z,PT15M
3,232,232,4.1,2.1,2024-11-28T01:45:00Z,PT15M
3,231,231,4.3,2.2,2024-11-28T02:00:00Z,PT15M
3,230,229,4.4,2.3,2024-11-28T02:15:00Z,PT15M
3,229,228,4.6,2.3,2024-11-28T02:30:00Z,PT15M
3,228,227,4.8,2.4,2024-11-28T02:45:00Z,PT15M
3,227,226,5,2.5,2024-11-28T03:00:00Z,PT15M
3,227,225,5.2,2.6,2024-11-28T03:15:00Z,PT15M
3,226,225,5.3,2.6,2024-11-28T03:30:00Z,PT15M
3,226,225,5.5,2.7,2024-11-28T03:45:00Z,PT15M
3,226,225,5.6,2.8,2024-11-28T04:00:00Z,PT15M
3,226,225,5.8,2.8,2024-11-28T04:15:00Z,PT15M
3,226,225,5.9,2.9,2024-11-28T04:30:00Z,PT15M
3,226,225,6,2.9,2024-11-28T04:45:00Z,PT15M
3,226,225,6.2,3,2024-11-28T05:00:00Z,PT15M
3,226,225,6.3,3,2024-11-28T05:15:00Z,PT15M
3,226,225,6.5,3.1,2024-11-28T05:30:00Z,PT15M
3,226,225,6.6,3.2,2024-11-28T05:45:00Z,PT15M
3,226,225,6.8,3.2,2024-11-28T06:00:00Z,PT15M
3,226,225,6.8,3.3,2024-11-28T06:15:00Z,PT15M
4,226,225,6.8,3.4,2024-11-28T06:30:00Z,PT15M
4,226,225,6.7,3.6,2024-11-28T06:45:00Z,PT15M
4,226,226,6.7,3.7,2024-11-28T07:00:00Z,PT15M
5,226,226,6.6,3.8,2024-11-28T07:15:00Z,PT15M
5,226,226,6.6,4,2024-11-28T07:30:00Z,PT15M
6,226,226,6.6,4.1,2024-11-28T07:45:00Z,PT15M
6,226,226,6.5,4.2,2024-11-28T08:00:00Z,PT15M
6,227,226,6.5,4.4,2024-11-28T08:15:00Z,PT15M
7,227,226,6.4,4.5,2024-11-28T08:30:00Z,PT15M
7,227,227,6.4,4.6,2024-11-28T08:45:00Z,PT15M
7,227,227,6.3,4.7,2024-11-28T09:00:00Z,PT15M
8,227,227,6.3,4.8,2024-11-28T09:15:00Z,PT15M
8,227,227,6.3,4.8,2024-11-28T09:30:00Z,PT15M
8,228,227,6.2,4.8,2024-11-28T09:45:00Z,PT15M
8,228,227,6.2,4.8,2024-11-28T10:00:00Z,PT15M
8,228,228,6.2,4.7,2024-11-28T10:15:00Z,PT15M
8,228,228,6.1,4.7,2024-11-28T10:30:00Z,PT15M
